评论日期,昵称,性别,城市名,用户等级,评分,内容
2018-09-21,琥珀,2,武汉,4,5,虽然没有亲身体验过霸凌，但这是确确切切发生在我身边过的事情，但是能真切感受到一个人面对整个世界的孤独，电影里女主还有顾森西这样的阳光，但是多少人连这一点阳光都没有，心疼每一个经历过这样事情的人。近几年看过最好的青春片了。
2018-09-21,Cyu969803503,0,天津,3,0.5,为什么要花钱看郭敬明的新一部烂片，因为我不知道是郭敬明的片子啊🌚为什么不能评零分。
2018-09-21,天天顺利1989,1,北京,4,3,关注校园暴力，但是叙事方式有点儿乱，和原著改动很大，但是可以看看。
2018-09-21,aAo972236331,0,张家界,2,4.5,我是一边看电影一边哭，这部电影拍的不错
2018-09-21,唐倩i,1,东莞,2,5,超级好看的啦
2018-09-21,YkT846831219,0,淮南,2,5,真的挺好看的！改编的也挺好，希望每个人的青春都可以被温柔以待吧
2018-09-21,芳芳921117,0,临海,2,5,好看，真实又感人都快哭了最后
2018-09-21,RSQ747053965,1,毕节,2,5,突然想到15年高考，出考场那天，一女同学和我同搭一辆出租车，然后问他怎么样，他说悲伤逆流成河！定位，我在毕节实验高中高考
2018-09-21,Mr.Damin,1,锦州,3,0.5,差评差评差评
2018-09-21,YFr755173619,0,辽阳,3,5,最怕感同身受 愿世界所有生命都被温柔对待。
2018-09-21,Ldr638388112,0,綦江,4,5,真的好看 很感人
2018-09-21,XgX785753924,0,永年,4,4,反对校园暴力
2018-09-21,心是晴朗的。,1,泰安,2,4.5,"9分给剧情，扣一分因为台词编剧。
题材很好，被顾森西撩到的汉子"
2018-09-21,sqD856105060,1,北京,4,3,女主死了没有？
2018-09-21,vOP945530936,0,南京,3,4.5,"给书粉一个好的结局
给易遥一个好的结局
电影其实拍的不咋滴"
2018-09-21,_qq52w1360504151,0,天津,2,5,"冲着这个校园暴力的题材和推广曲给个满分
改的没有原著那么黑暗了 也是有泪点的 就是觉得电影里的易遥太过脆弱了 小说里因为妈妈的死  周围人的不信任 齐铭和顾森西对他说的话逼得她自杀
看小说的时候不喜欢齐铭 看了电影更不喜欢了"
2018-09-21,ReJ291924291,2,成都,2,0.5,评分是逗我的吧，难看到要死。
2018-09-21,xsqmmd329,2,朝阳,1,5,悲伤逆流成河
2018-09-21,三毛61,0,呼和浩特,2,5,好看！！！！
2018-09-21,A101_,0,江阴,3,5,很现实 很好看 超级满意
2018-09-21,aoR453619887,0,上海,3,5,泪目！！！！！
2018-09-21,孤岛94547,2,常德,3,5,致我逝去的青春
2018-09-21,GxK205023596,1,绥中,2,5,电影不错，我还想在看一遍。
2018-09-21,Chiyyu,2,哈尔滨,2,5,很真实，看到心坎里去了。让很多人想到过去，过去的那个自己。有些人带着恨，有些人带着愧疚。但愿世界多一份美好和温暖。
2018-09-21,哈特切克张,2,重庆,1,4.5,哭惨了。。。
2018-09-21,鹿鹿子晗,0,抚州,2,5,好看，最后眼泪都出来了
2018-09-21,灰色糯米团,0,南京,3,0,真是超级无敌大烂片！！！不论是女主，男主，女配，男配，都是各种作死！女主一开始和妈妈说就不会发生那么多事了好吗！顾森湘出事，和弟弟有那么大的关系，为什么和女主隔阂。还有男配！和女主青梅竹马那么多年，比不过一个一见钟情的人，醉醉的！还有！最最最重要的，学校的老师呢！老师呢！老师呢！摆设还是标本，出事时候一个老师都没有！事后主任打什么马后炮，事情都不调查还**逼！这都是什么鬼！女主说什么，不要对我好，会觉得理所当然，会践踏心什么的，都是什么垃圾话。乱七八糟，不知道这个电影讲的什么鬼！
2018-09-21,粉墨97,0,瑞昌,2,4,初中的时候看过小说所以这次出了电影就来看了 感觉还可以吧  亲情爱情都演绎的不错
2018-09-21,ZEq624672448,0,天津,3,5,怎么说呢，顾南希太帅了。
2018-09-21,lina800427,2,西安,3,4,时间关系没看成，可惜了？电影也不能退票！
2018-09-21,PRV124662513,0,昆山,3,0.5,里面的人物精神都不正常
2018-09-21,別說我out321,2,邛崃,3,5,和原版改了挺多，剧情变得挺多
2018-09-21,夏雨秋澜,0,青岛,2,5,上学的时候看过书，当时特伤感难受，不过电影倒是不错，不像小说那么灰暗，结合现在的社会上的校园欺凌事件，不错，很好，
2018-09-21,geX827630242,0,海西,2,2.5,又想拍出深度，又想拍出唯美的感觉，结果就是………（ps：主角之间的对话跟演话剧一样👀）同学想看就来了，进来才知道是郭敬明的电影。
2018-09-21,a左一喵,2,赣州,1,5,看完黄金兄弟接着发现这部小说被拍成电影了，哇，这是我小时候看的小说啊，这是我的青春啊，然后连续看了两场，看过原著的人就会知道这部电影拍得真心不错，不过我是用情怀在看电影，其实现在这种年龄已经不再像小时候喜欢把自己写进小说，所以看的时候多多少少会觉得这种电影价值表现是有点过分，意义不是很大，聊发更搞笑的是还以宪法结尾，这就有点太迎合了。好评给青春的情怀！
2018-09-21,蓝溪阁,1,西安,4,5,太精彩了 舍友都哭了
2018-09-21,ZzzX,2,上海,4,5,哭死了 带好纸巾 好看好看好看死了
2018-09-21,Wink,2,郴州,3,5,我看电影的时候都哭了，仿佛看到了以前的自己，希望所有人都不要被欺负
2018-09-21,tylerwhy,1,重庆,3,3,一般吧，全程都比较无聊，只有最后一点高潮勉强过得去，其中的寓意还蛮不错的，演员演技有点尴尬
2018-09-21,toT695548860,0,集美,1,2,看电影的时候一直有人在旁边叨叨叨，一直都没有办法让人好好看电影，观影感一点都不好！电影很好看，很感动，推荐！大力推荐！
2018-09-21,瑶儿367,2,温岭,3,5,好看，很感人
2018-09-21,ect425756733,0,重庆,3,5,每个人的成长环境不同经历也不同，请别用自己的观点谬论去评判一个人，惩一时之快给别人带来的是极大的伤害，也希望每个人都活的自信，过的精彩，世界上美好有很多，请别丧，好好爱每个人。也相信有人会很爱你。������������������
2018-09-21,pZY199490997,2,佛山,2,5,很好看，也很虐。
2018-09-21,mDZ856755669,0,马鞍山,1,5,这个电影很好看、，剧情紧凑。愿世间的美好被温柔对待
2018-09-21,枍470,2,大丰,1,4.5,话不多说，泪崩了
2018-09-21,hwR850144797,0,武威,3,5,特别好看  可能是我的心里承受能力不好 当场落泪
2018-09-21,爱纶的婷,2,合肥,3,5,特别期待的一部电影，看的我泪流满面，值得推荐！
2018-09-21,ZZzz张浩然,0,淄博,2,5,感触极深  很棒的电影
2018-09-21,Aei415541459,0,南京,3,5,易遥是个受校园欺凌的可怜人，唐小米也是受校园欺凌的可怜人，只不过是可怜人在欺负可怜人罢了
2018-09-21,zWZ491645870,0,深圳,3,3.5,电影的故事很好可是演员跟剧情感觉容易跳戏，想要表达的很鲜明，故事连贯性不行
2018-09-21,nWp295585461,1,长春,4,5,非常的好看，非常喜欢
2018-09-21,户莹洁,1,九江,2,4,还可以吧比想象中的要好好多
2018-09-21,chy1074,0,成都,2,5,初中的时候 小说没有看完，十多年以后 在电影中完结。喜欢男二小哥哥😊
2018-09-21,ICl179400728,0,大连,2,4,演技一般，但还是哭了。
2018-09-21,旭崽,2,成都,2,5,题材真的很好，看得很揪心，一度想快进哈哈哈哈。
2018-09-21,qvL711148221,2,郯城,3,5,很好看，基本从头哭到尾。很有感染力。
2018-09-21,哈牛书碟铺小二,2,成都,4,3,结局不是很是喜欢
2018-09-21,狗正八哦,2,青岛,2,4,蛮好看的。。。
2018-09-21,RZD133548441,0,北京,3,5,"悲伤逆流成河🎞
我曾间接接触过。初一我曾向老师“告过密”，从而制止了一场校园暴力，结果双方都被记了过，全校通报，其中一位还是我的同学。很多人知道是我说的……那段时间很害怕，在校园里怕被报复，放学回家怕被拦下，怕被人肉…我曾很内疚，觉得同学得了处分都是因为我，也许她们不会打起来，也许是因为我说才得了处分……但是又不忍心让同学受伤，无法默不作声……好在最后她们的处分消了，我也并没有事。面对校园暴力，不以暴制暴不默不作声不做旁观者不做从众者。集体的恶意是法律制裁不到的，是一群人的漫不经心是一群人的不负责任，但足以毁掉一个人！
最后，相信法律，相信校园永不再有bully。
电影真的很良心，感谢发声。"
2018-09-21,tYg788300177,0,启东,3,4,看到落泪了……
2018-09-21,jAC361204495,0,武汉,5,5,"曾经很喜欢的小说，青春的回忆，
"
2018-09-21,Mqo15106298876,2,启东,2,5,太好看了。准备二刷。把我的青春记忆一下子勾回来。女主也太耐看了。越看越好看的那种女生。汤小米也演的很坏很好。
2018-09-21,橙汁,0,武汉,3,2.5,剧情太简单了，看的尴尬症都来了
2018-09-21,lee2589小米米,0,海口,3,5,看完后结束后开始唱片尾曲了，还有人迟迟不走，我们四姐妹也不愿意走，后来发现每个人的眼睛都是肿肿的。。互相笑了。。静静等心情平复后，阿姨收垃圾了，都没人离场。值得推荐
2018-09-21,阿狸狸吖,2,贵阳,3,5,真的很好看 哭到泪流成河
2018-09-21,WHY1910,2,南京,2,5,很有感觉，有哭有笑，就是时长有点短，不够看。
2018-09-21,RPZ506154332,0,兰州,4,5,针对校园暴力，在我个人认为作为校方并没有重视这件事，如果校方早点阻止，也就没有之后的悲剧。演员们演的很真实，反应了社会现状，讽刺了那些披着人皮的可怕的人类们！！！
2018-09-21,dDe200901543,0,铁岭,2,5,"全片哭了三次
1.遥遥的学费
2.女主她妈带她去看病的时候
3.女主结尾跳河和时候
顾森西真的太暖了
女主就是我心里易遥"
2018-09-21,煮不好的糖心蛋,0,成都,4,3,剧情有点生硬，还行吧
2018-09-21,Daphne_ai,1,上海,4,5,很喜欢~会让你想很多~
2018-09-21,MeanKimikooxx,2,宁波,5,4,看完有点沉重，觉得校园欺凌真的很悲哀，中国教育体制改革任重而道远
2018-09-21,Z2JH,1,佛山,3,5,自从郭总改行做了监制之后，电影都不毁小说了
2018-09-21,咖啡不苦1,2,西安,2,5,面对欺负你的人，自己做的一定要出她更狠
2018-09-21,dLD703487759,2,高阳,2,5,哭的彻彻底底，谢谢我们的青春，闪着光的那个人
2018-09-21,莫要悲伤301,2,哈尔滨,4,5,真的很棒 值得二刷 看完很悲伤压抑
2018-09-21,Gtm998204993,0,利辛,1,5,电影很好，配乐也好，比起小说更好。在易遥暗黑的世界里，顾森西就像是太阳……
2018-09-21,Super欣阳,2,深圳,2,4.5,关于校园暴力的题材很少有被搬到大荧幕的，确实应该支持。以后我有孩子就一定会告诉他，不要欺负别人、但是绝对不容忍任何欺负！
2018-09-21,UzU813304910,0,赤峰,2,2.5,演技实在不敢恭维。台词说的就像小时候诗朗诵 知道诗朗诵吧。
2018-09-21,筱婷lack,1,台州,3,4,愿所有的青春都被温暖对待。
2018-09-21,kili715,2,涪陵,2,3.5,挺好的一部片子，看哭了
2018-09-21,qyg251629165,0,成都,3,3.5,电影剧情还是比较委婉，把很多东西都美好化了，说真的，我可能更倾向于希望更虐一点的剧情。
2018-09-21,ired666,0,郑州,2,5,发人深思啊，有的伤害是看不到的
2018-09-21,康佳乐乐乐乐乐,0,长春,4,5,人人都是易瑶
2018-09-21,PHp717409450,0,泗阳,3,5,电影都让人绝望  不敢看原著
2018-09-21,那时的程铮和韵锦,1,濮阳,2,3,这分是刷上去的吗，这不是我心中的易遥。
2018-09-21,由风啊,2,武汉,2,3.5,确实很黑暗，改编了一点是好的
2018-09-21,txdlerly,0,北京,3,4.5,施暴者固然可恶，但是最可怕的还是从众的看客，他们才是真正的“施暴者”和“刽子手”！
2018-09-21,三旬.469,2,崇州,3,5,"哭死了 超喜欢易遥和顾森西 
我叫顾森西太阳从西边出来的西"
2018-09-21,Kim98,1,合肥,4,5,真的超好看！和药神一样，期待这部电影评风能到9.8
2018-09-21,忧伤是浅蓝的,0,集美,3,5,好看，发人深省
2018-09-21,缘小分,0,西安,3,5,看懂了些意义
2018-09-21,Gft154187755,0,孝感,3,5,太感动了，这是我们那个时代的青春记忆
2018-09-21,别愁眉苦脸的,0,赣榆,3,5,建议没看过小说的观看，还好结局改了，要不然哭的还狠
2018-09-21,美皮子,2,绵阳,3,4.5,校园暴力的每一个旁观者都是施暴者
2018-09-21,MNX859273860,2,苏州,4,5,"剧情太棒了
反对校园暴力"
2018-09-21,Nileo,1,无锡,2,3.5,如果能完全按小说内容拍出来就完美了
2018-09-21,qkZ499847021,2,佛山,2,5,太好看了！！看哭了5555 感受到了一个人的苦
2018-09-21,蒙叭叭,2,岑溪,2,4.5,人其实都是为了自己活，偶尔感受温暖感受幸福偶尔感受侮辱感受欺凌，没关系的    
2018-09-21,可爱的小七七啊,0,天津,3,5,只能说感受到了那种全世界都厌恶 被讨厌 被疏远的心情 所以我入心了 电影很好 。
2018-09-21,sNw331306818,1,平遥,3,5,反对恶势力，愿我们的青春都被美好对待
2018-09-21,UtK521823293,0,宿州,2,5,挺好看，，的
2018-09-21,XuanXuanP1ck,0,永州,3,3.5,题材不是很好，但是主演挺不错哦
2018-09-21,无6069,2,南京,2,2,顾森湘无缘无故的死了那么好一个人
2018-09-21,chs225396037,0,延边,2,5,好看………………
2018-09-21,鹿和不二,2,成都,2,5,好看，落落的镜头真细腻啊。易遥在河坝上的控诉直击人心，被霸凌者余生的每一天都不会忘记。
2018-09-21,来啦来啦狼来了,0,哈尔滨,2,5,非常值得一看的电影
2018-09-21,嗷呜嗷呜433,0,苏州,3,5,唔，怎么说呢，看过原著的我是带着期待的心情来看这个电影的，看了预告片之后就立即决定看这部电影了，看完之后表示很好看，电影的围绕的是校园欺凌，我想说它拍的很真实，很触动人心，电影对那些男女主的感情没有描写过多，他着重的就是关于校园欺凌。跟原著不同，电影的结局没有原著那么悲惨，这一点也是我所开心的，算是弥补了我对原著结局不满意的不足了，总的来说，是一部值得观看的电影
2018-09-21,努力拼搏,1,北京,2,1.5,看到了悲伤，但是 难道为了提现悲伤 就把中国现在的青少年学生都刻画成这么冷漠、这么愚蠢的人吗？ 体会到了想表现得主题，但是刻画的太过分！！ 看完感觉很不舒服……
