visitteam,year,v_stars,hostteam,h_stars,game_time,hostscore,hc_rate,hc_offs,hc_chapions,hpre_gap,visitscore,vc_rate,vc_offs,vc_champions,vpre_gap,label,v_rates,h_rates
芝加哥公牛,2018,0,克里夫兰骑士,0,1,88,43.0,3,0,2,104,30.4,0,0,2,0,28.4,25.7
芝加哥公牛,2018,0,圣安东尼奥马刺,1,12,93,68.4,21,5,2,98,30.9,0,0,2,0,28.4,58.1
芝加哥公牛,2018,0,迈阿密热火,1,1,89,59.1,8,2,3,105,30.4,0,0,1,0,28.4,49.3
芝加哥公牛,2018,0,洛杉矶快船,0,3,128,57.6,14,1,3,121,30.4,0,0,3,1,28.4,59.5
芝加哥公牛,2018,0,丹佛掘金,1,1,135,49.0,0,0,2,105,30.4,0,0,2,1,28.4,68.1
芝加哥公牛,2018,0,新奥尔良鹈鹕,1,11,107,46.5,3,0,2,98,42.6,1,0,2,1,28.4,41.3
芝加哥公牛,2018,0,明尼苏达森林狼,1,11,111,57.9,6,0,1,96,42.6,1,0,1,1,28.4,45.2
芝加哥公牛,2018,0,洛杉矶湖人,1,1,107,39.8,0,0,2,100,30.4,0,0,3,1,28.4,43.8
芝加哥公牛,2018,0,达拉斯独行侠,1,10,115,54.5,12,1,2,109,42.6,1,0,2,1,28.4,39.7
芝加哥公牛,2018,0,孟菲斯灰熊,0,2,107,39.4,1,0,2,109,30.4,0,0,2,0,28.4,40.5
芝加哥公牛,2018,0,底特律活塞,1,11,107,54.3,5,0,3,88,42.6,1,0,2,1,28.4,50.7
芝加哥公牛,2018,0,底特律活塞,1,3,131,54.3,5,0,2,108,30.4,0,0,2,1,28.4,50.7
芝加哥公牛,2018,0,夏洛特黄蜂,1,10,135,43.1,0,0,2,106,42.6,1,0,2,1,28.4,46.6
芝加哥公牛,2018,0,夏洛特黄蜂,1,2,125,43.1,0,0,1,118,30.4,0,0,3,1,28.4,46.6
芝加哥公牛,2018,0,华盛顿奇才,1,12,92,58.6,7,0,2,101,30.4,0,0,2,0,28.4,40.5
芝加哥公牛,2018,0,华盛顿奇才,1,4,114,58.6,7,0,3,115,30.4,0,0,2,0,28.4,40.5
芝加哥公牛,2018,0,奥兰多魔术,1,12,97,48.2,2,0,3,91,30.9,0,0,3,1,28.4,48.6
芝加哥公牛,2018,0,奥兰多魔术,1,2,109,48.2,2,0,8,110,30.4,0,0,9,0,28.4,48.6
芝加哥公牛,2018,0,布鲁克林篮网,1,1,122,36.1,0,0,1,117,30.4,0,0,2,1,28.4,50.7
芝加哥公牛,2018,0,布鲁克林篮网,1,2,106,36.1,0,0,2,125,30.4,0,0,2,0,28.4,50.7
芝加哥公牛,2018,0,萨克拉门托国王,0,3,129,50.0,3,0,2,102,30.4,0,0,2,1,28.4,49.3
芝加哥公牛,2018,0,亚特兰大老鹰,0,10,85,36.3,0,0,3,97,42.6,1,0,1,0,28.4,35.1
芝加哥公牛,2018,0,亚特兰大老鹰,0,3,161,36.3,0,0,2,168,30.4,0,0,2,0,28.4,35.1
芝加哥公牛,2018,0,纽约尼克斯,0,11,115,36.1,1,0,1,116,42.6,1,0,2,0,28.4,18.9
芝加哥公牛,2018,0,纽约尼克斯,0,4,113,36.1,1,0,2,105,30.4,0,0,2,1,28.4,18.9
芝加哥公牛,2018,0,菲尼克斯太阳,0,3,101,23.8,0,0,2,116,30.4,0,0,1,0,28.4,22.7
底特律活塞,2018,1,金州勇士,4,3,121,78.6,4,3,1,114,54.3,5,0,1,1,50.7,68.5
底特律活塞,2018,1,休斯顿火箭,1,11,126,55.7,8,0,4,124,54.3,5,0,2,1,50.7,63.5
底特律活塞,2018,1,多伦多猛龙,2,11,104,70.0,0,0,2,106,54.3,5,0,3,0,50.7,68.9
底特律活塞,2018,1,波士顿凯尔特人,1,10,108,54.9,4,0,3,105,54.3,5,0,3,1,50.7,58.1
底特律活塞,2018,1,波士顿凯尔特人,1,2,118,54.9,4,0,1,110,54.3,5,0,2,1,50.7,58.1
底特律活塞,2018,1,波特兰开拓者,1,3,117,51.2,6,0,3,112,54.3,5,0,2,1,50.7,63.0
底特律活塞,2018,1,费城76人,2,11,109,36.0,1,0,2,99,54.3,5,0,3,1,50.7,63.5
底特律活塞,2018,1,费城76人,2,12,116,36.0,1,0,3,102,54.3,5,0,1,1,50.7,63.5
底特律活塞,2018,1,俄克拉荷马雷霆,2,4,123,60.3,3,0,3,110,54.3,5,0,2,1,50.7,58.1
底特律活塞,2018,1,印第安纳步行者,1,12,125,52.4,7,0,2,88,54.3,5,0,2,1,50.7,60.8
底特律活塞,2018,1,印第安纳步行者,1,4,111,52.4,7,0,2,102,54.3,5,0,2,1,50.7,60.8
底特律活塞,2018,1,犹他爵士,0,1,100,55.5,2,0,2,94,54.3,5,0,2,1,50.7,59.5
底特律活塞,2018,1,密尔沃基雄鹿,2,12,115,55.6,4,0,4,92,54.3,5,0,2,1,50.7,74.3
底特律活塞,2018,1,密尔沃基雄鹿,2,1,121,55.5,4,0,3,98,54.3,5,0,2,1,50.7,74.3
底特律活塞,2018,1,克里夫兰骑士,0,3,93,43.0,3,0,2,129,54.3,5,0,3,0,50.7,25.7
底特律活塞,2018,1,克里夫兰骑士,0,3,126,43.0,3,0,2,119,54.3,5,0,1,1,50.7,25.7
底特律活塞,2018,1,圣安东尼奥马刺,1,2,105,68.4,21,5,2,93,54.3,5,0,2,1,50.7,58.1
底特律活塞,2018,1,迈阿密热火,1,2,96,59.1,8,2,2,119,54.3,5,0,1,0,50.7,49.3
底特律活塞,2018,1,迈阿密热火,1,3,108,59.1,8,2,3,74,54.3,5,0,2,1,50.7,49.3
底特律活塞,2018,1,洛杉矶快船,0,1,104,57.6,14,1,2,109,54.3,5,0,2,0,50.7,59.5
底特律活塞,2018,1,丹佛掘金,1,3,95,49.0,0,0,2,92,54.3,5,0,2,1,50.7,68.1
底特律活塞,2018,1,新奥尔良鹈鹕,1,1,94,46.5,3,0,2,98,54.3,5,0,2,0,50.7,41.3
底特律活塞,2018,1,明尼苏达森林狼,1,12,123,57.9,6,0,2,129,54.3,5,0,2,0,50.7,45.2
底特律活塞,2018,1,洛杉矶湖人,1,1,113,39.8,0,0,2,100,54.3,5,0,2,1,50.7,43.8
底特律活塞,2018,1,达拉斯独行侠,1,1,106,54.5,12,1,3,101,54.3,5,0,2,1,50.7,39.7
底特律活塞,2018,1,孟菲斯灰熊,0,1,94,39.4,1,0,2,101,54.3,5,0,1,0,50.7,40.5
底特律活塞,2018,1,芝加哥公牛,0,10,116,42.6,1,0,2,118,54.3,5,0,3,0,50.7,28.4
底特律活塞,2018,1,芝加哥公牛,0,3,104,30.4,0,0,2,112,54.3,5,0,2,0,50.7,28.4
底特律活塞,2018,1,夏洛特黄蜂,1,12,108,43.1,0,0,3,107,54.3,5,0,2,1,50.7,46.6
底特律活塞,2018,1,夏洛特黄蜂,1,12,98,43.1,0,0,2,86,54.3,5,0,2,1,50.7,46.6
底特律活塞,2018,1,华盛顿奇才,1,1,101,58.6,7,0,4,87,54.3,5,0,2,1,50.7,40.5
底特律活塞,2018,1,奥兰多魔术,1,11,96,48.2,2,0,2,103,54.3,5,0,2,0,50.7,48.6
底特律活塞,2018,1,奥兰多魔术,1,12,109,48.2,2,0,2,107,54.3,5,0,2,1,50.7,48.6
底特律活塞,2018,1,布鲁克林篮网,1,10,120,35.8,0,0,2,119,54.3,5,0,1,1,50.7,50.7
底特律活塞,2018,1,布鲁克林篮网,1,3,103,36.1,0,0,2,75,54.3,5,0,1,1,50.7,50.7
底特律活塞,2018,1,萨克拉门托国王,0,1,112,50.0,3,0,2,102,54.3,5,0,1,1,50.7,49.3
底特律活塞,2018,1,亚特兰大老鹰,0,11,109,36.3,0,0,2,124,54.3,5,0,2,0,50.7,35.1
底特律活塞,2018,1,亚特兰大老鹰,0,2,122,36.3,0,0,8,125,54.3,5,0,9,0,50.7,35.1
底特律活塞,2018,1,纽约尼克斯,0,2,92,36.1,1,0,2,105,54.3,5,0,1,0,50.7,18.9
底特律活塞,2018,1,菲尼克斯太阳,0,3,98,23.8,0,0,3,118,54.3,5,0,3,0,50.7,22.7
夏洛特黄蜂,2018,1,金州勇士,4,3,137,78.6,4,3,2,90,43.1,0,0,2,1,46.6,68.5
夏洛特黄蜂,2018,1,休斯顿火箭,1,3,118,55.7,8,0,1,106,43.1,0,0,2,1,46.6,63.5
夏洛特黄蜂,2018,1,多伦多猛龙,2,10,127,70.0,0,0,2,106,43.1,0,0,2,1,46.6,68.9
夏洛特黄蜂,2018,1,多伦多猛龙,2,3,114,70.0,0,0,2,115,43.1,0,0,1,0,46.6,68.9
夏洛特黄蜂,2018,1,波士顿凯尔特人,1,12,119,54.9,4,0,2,103,43.1,0,0,2,1,46.6,58.1
夏洛特黄蜂,2018,1,波士顿凯尔特人,1,1,126,54.9,4,0,2,94,43.1,0,0,2,1,46.6,58.1
夏洛特黄蜂,2018,1,波特兰开拓者,1,1,127,51.2,6,0,2,96,43.1,0,0,3,1,46.6,63.0
夏洛特黄蜂,2018,1,费城76人,2,10,105,36.0,1,0,3,103,43.1,0,0,1,1,46.6,63.5
夏洛特黄蜂,2018,1,费城76人,2,11,133,36.0,1,0,2,132,43.1,0,0,3,1,46.6,63.5
夏洛特黄蜂,2018,1,俄克拉荷马雷霆,2,11,109,60.3,3,0,2,104,43.1,0,0,2,1,46.6,58.1
夏洛特黄蜂,2018,1,印第安纳步行者,1,1,120,52.4,7,0,1,95,43.1,0,0,1,1,46.6,60.8
夏洛特黄蜂,2018,1,印第安纳步行者,1,2,99,52.4,7,0,2,90,43.1,0,0,2,1,46.6,60.8
夏洛特黄蜂,2018,1,犹他爵士,0,4,111,55.5,2,0,3,102,43.1,0,0,1,1,46.6,59.5
夏洛特黄蜂,2018,1,密尔沃基雄鹿,2,1,108,55.5,4,0,4,99,43.1,0,0,2,1,46.6,74.3
夏洛特黄蜂,2018,1,密尔沃基雄鹿,2,3,131,55.5,4,0,2,114,43.1,0,0,1,1,46.6,74.3
夏洛特黄蜂,2018,1,克里夫兰骑士,0,11,113,43.0,3,0,3,89,43.1,0,0,2,1,46.6,25.7
夏洛特黄蜂,2018,1,圣安东尼奥马刺,1,1,93,68.4,21,5,2,108,43.1,0,0,2,0,46.6,58.1
夏洛特黄蜂,2018,1,迈阿密热火,1,10,112,59.1,8,2,2,113,43.1,0,0,1,0,46.6,49.3
