,team_name,game_time,game_rst,host_guest,rival,shot_rate,rebounds,assists,scores,season,game_time1,days
244,洛杉矶湖人,1988-04-22,胜,客,太阳112-117湖人,56.5%,36,33,117,1987,1988-04-20,2
245,洛杉矶湖人,1988-04-24,胜,主,勇士100-136湖人,52.0%,55,38,136,1987,1988-04-22,2
246,洛杉矶湖人,1988-11-04,胜,客,小牛113-116湖人,51.3%,36,25,116,1988,1988-04-24,194
247,洛杉矶湖人,1988-11-05,负,客,马刺122-107湖人,45.9%,46,28,107,1988,1988-11-04,1
248,洛杉矶湖人,1988-11-08,胜,客,勇士102-114湖人,51.1%,46,28,114,1988,1988-11-05,3
249,洛杉矶湖人,1988-11-09,胜,主,掘金110-128湖人,60.5%,48,41,128,1988,1988-11-08,1
250,洛杉矶湖人,1988-11-11,胜,主,超音速103-114湖人,51.9%,47,33,114,1988,1988-11-09,2
251,洛杉矶湖人,1988-11-15,胜,客,掘金146-148湖人,52.5%,46,31,148,1988,1988-11-11,4
252,洛杉矶湖人,1988-11-17,负,客,超音速101-98湖人,41.5%,56,13,98,1988,1988-11-15,2
253,洛杉矶湖人,1988-11-18,胜,主,开拓者105-106湖人,49.4%,40,28,106,1988,1988-11-17,1
254,洛杉矶湖人,1988-11-22,胜,客,尼克斯98-110湖人,46.9%,47,28,110,1988,1988-11-18,4
255,洛杉矶湖人,1988-11-23,胜,客,热火91-138湖人,64.4%,46,35,138,1988,1988-11-22,1
256,洛杉矶湖人,1988-11-26,负,客,活塞102-99湖人,44.8%,53,19,99,1988,1988-11-23,3
257,洛杉矶湖人,1988-11-28,胜,客,76人104-109湖人,51.1%,47,31,109,1988,1988-11-26,2
258,洛杉矶湖人,1988-11-30,胜,主,超音速106-110湖人,51.9%,38,26,110,1988,1988-11-28,2
259,洛杉矶湖人,1988-12-02,胜,主,爵士92-113湖人,45.3%,55,28,113,1988,1988-11-30,2
260,洛杉矶湖人,1988-12-04,胜,主,子弹112-119湖人,50.0%,40,29,119,1988,1988-12-02,2
261,洛杉矶湖人,1988-12-06,胜,客,快船102-111湖人,47.7%,48,27,111,1988,1988-12-04,2
262,洛杉矶湖人,1988-12-07,胜,主,太阳111-125湖人,53.3%,62,34,125,1988,1988-12-06,1
263,洛杉矶湖人,1988-12-10,胜,客,步行者105-112湖人,47.4%,47,18,112,1988,1988-12-07,3
264,洛杉矶湖人,1988-12-11,负,客,雄鹿95-94湖人,48.6%,30,24,94,1988,1988-12-10,1
265,洛杉矶湖人,1988-12-13,胜,客,骑士102-111湖人,57.1%,37,28,111,1988,1988-12-11,2
266,洛杉矶湖人,1988-12-14,负,客,篮网118-113湖人,48.3%,38,22,113,1988,1988-12-13,1
267,洛杉矶湖人,1988-12-16,负,客,凯尔特110-96湖人,37.9%,42,15,96,1988,1988-12-14,2
268,洛杉矶湖人,1988-12-18,负,客,子弹115-110湖人,51.2%,37,21,110,1988,1988-12-16,2
269,洛杉矶湖人,1988-12-20,负,客,公牛116-103湖人,49.4%,37,21,103,1988,1988-12-18,2
270,洛杉矶湖人,1988-12-23,胜,主,国王102-120湖人,55.3%,40,32,120,1988,1988-12-20,3
271,洛杉矶湖人,1988-12-25,负,客,爵士101-87湖人,42.3%,31,19,87,1988,1988-12-23,2
272,洛杉矶湖人,1988-12-26,负,客,太阳111-96湖人,39.8%,42,21,96,1988,1988-12-25,1
273,洛杉矶湖人,1988-12-28,胜,主,76人123-128湖人,53.6%,34,35,128,1988,1988-12-26,2
274,洛杉矶湖人,1988-12-30,胜,主,快船109-124湖人,48.0%,50,29,124,1988,1988-12-28,2
275,洛杉矶湖人,1989-01-03,负,客,超音速116-106湖人,45.8%,33,17,106,1988,1988-12-30,4
276,洛杉矶湖人,1989-01-04,胜,主,开拓者120-133湖人,57.0%,45,36,133,1988,1989-01-03,1
277,洛杉矶湖人,1989-01-06,胜,主,热火86-118湖人,56.8%,40,36,118,1988,1989-01-04,2
278,洛杉矶湖人,1989-01-08,胜,主,马刺96-126湖人,54.0%,47,33,126,1988,1989-01-06,2
279,洛杉矶湖人,1989-01-10,负,客,国王106-97湖人,44.1%,51,19,97,1988,1989-01-08,2
280,洛杉矶湖人,1989-01-13,胜,主,骑士95-116湖人,55.0%,52,32,116,1988,1989-01-10,3
281,洛杉矶湖人,1989-01-15,胜,客,快船95-116湖人,54.5%,42,32,116,1988,1989-01-13,2
282,洛杉矶湖人,1989-01-16,胜,主,火箭113-124湖人,65.3%,43,35,124,1988,1989-01-15,1
283,洛杉矶湖人,1989-01-18,胜,主,快船90-111湖人,46.5%,64,28,111,1988,1989-01-16,2
284,洛杉矶湖人,1989-01-20,胜,主,小牛99-115湖人,48.8%,47,25,115,1988,1989-01-18,2
285,洛杉矶湖人,1989-01-24,负,主,尼克斯122-117湖人,54.5%,39,33,117,1988,1989-01-20,4
286,洛杉矶湖人,1989-01-27,胜,主,黄蜂97-114湖人,51.0%,50,35,114,1988,1989-01-24,3
287,洛杉矶湖人,1989-01-29,胜,客,小牛93-118湖人,54.2%,54,26,118,1988,1989-01-27,2
288,洛杉矶湖人,1989-01-31,胜,客,火箭114-125湖人,54.4%,48,29,125,1988,1989-01-29,2
289,洛杉矶湖人,1989-02-01,负,客,太阳114-97湖人,46.4%,42,23,97,1988,1989-01-31,1
290,洛杉矶湖人,1989-02-03,胜,主,开拓者129-140湖人,54.9%,45,37,140,1988,1989-02-01,2
291,洛杉矶湖人,1989-02-05,胜,主,篮网116-134湖人,56.2%,42,28,134,1988,1989-02-03,2
292,洛杉矶湖人,1989-02-08,负,主,勇士121-118湖人,43.2%,43,31,118,1988,1989-02-05,3
293,洛杉矶湖人,1989-02-14,负,主,活塞111-103湖人,46.8%,43,27,103,1988,1989-02-08,6
294,洛杉矶湖人,1989-02-16,胜,客,开拓者101-110湖人,43.5%,44,21,110,1988,1989-02-14,2
295,洛杉矶湖人,1989-02-19,胜,主,凯尔特110-119湖人,51.6%,48,34,119,1988,1989-02-16,3
296,洛杉矶湖人,1989-02-20,胜,客,国王97-100湖人,53.4%,35,22,100,1988,1989-02-19,1
297,洛杉矶湖人,1989-02-22,负,客,爵士105-79湖人,34.8%,40,15,79,1988,1989-02-20,2
298,洛杉矶湖人,1989-02-24,胜,主,国王103-115湖人,49.4%,43,28,115,1988,1989-02-22,2
299,洛杉矶湖人,1989-02-26,胜,主,太阳122-134湖人,53.4%,44,36,134,1988,1989-02-24,2
300,洛杉矶湖人,1989-03-01,胜,主,勇士121-142湖人,48.1%,66,21,142,1988,1989-02-26,3
301,洛杉矶湖人,1989-03-03,胜,主,步行者117-139湖人,57.1%,45,36,139,1988,1989-03-01,2
302,洛杉矶湖人,1989-03-05,负,客,火箭88-83湖人,45.0%,38,21,83,1988,1989-03-03,2
303,洛杉矶湖人,1989-03-07,胜,客,老鹰97-106湖人,53.6%,41,26,106,1988,1989-03-05,2
304,洛杉矶湖人,1989-03-08,胜,客,热火87-127湖人,56.5%,57,32,127,1988,1989-03-07,1
305,洛杉矶湖人,1989-03-10,胜,客,黄蜂90-123湖人,58.1%,52,34,123,1988,1989-03-08,2
306,洛杉矶湖人,1989-03-12,胜,客,勇士115-126湖人,48.3%,47,25,126,1988,1989-03-10,2
307,洛杉矶湖人,1989-03-13,胜,主,火箭96-97湖人,38.9%,50,21,97,1988,1989-03-12,1
308,洛杉矶湖人,1989-03-17,胜,主,小牛103-106湖人,42.5%,54,23,106,1988,1989-03-13,4
309,洛杉矶湖人,1989-03-19,负,主,老鹰113-111湖人,45.7%,48,26,111,1988,1989-03-17,2
310,洛杉矶湖人,1989-03-21,负,主,公牛104-103湖人,47.7%,44,31,103,1988,1989-03-19,2
311,洛杉矶湖人,1989-03-23,胜,客,国王92-115湖人,52.7%,56,27,115,1988,1989-03-21,2
312,洛杉矶湖人,1989-03-26,胜,主,太阳116-118湖人,52.9%,46,31,118,1988,1989-03-23,3
313,洛杉矶湖人,1989-03-28,负,客,太阳127-104湖人,39.8%,48,28,104,1988,1989-03-26,2
314,洛杉矶湖人,1989-03-30,胜,主,马刺98-138湖人,54.0%,47,36,138,1988,1989-03-28,2
315,洛杉矶湖人,1989-04-01,负,客,掘金114-108湖人,42.3%,58,25,108,1988,1989-03-30,2
316,洛杉矶湖人,1989-04-02,胜,主,雄鹿117-118湖人,50.0%,35,27,118,1988,1989-04-01,1
317,洛杉矶湖人,1989-04-04,胜,客,超音速97-115湖人,55.7%,53,33,115,1988,1989-04-02,2
318,洛杉矶湖人,1989-04-07,负,主,爵士99-97湖人,45.8%,34,29,97,1988,1989-04-04,3
319,洛杉矶湖人,1989-04-08,负,客,勇士122-116湖人,49.5%,43,30,116,1988,1989-04-07,1
320,洛杉矶湖人,1989-04-10,胜,主,快船116-133湖人,59.1%,44,36,133,1988,1989-04-08,2
321,洛杉矶湖人,1989-04-12,胜,客,马刺100-107湖人,48.8%,44,16,107,1988,1989-04-10,2
322,洛杉矶湖人,1989-04-15,负,客,快船119-107湖人,46.3%,35,20,107,1988,1989-04-12,3
323,洛杉矶湖人,1989-04-16,胜,主,热火108-121湖人,50.6%,48,27,121,1988,1989-04-15,1
324,洛杉矶湖人,1989-04-18,胜,主,掘金118-142湖人,53.8%,55,34,142,1988,1989-04-16,2
325,洛杉矶湖人,1989-04-20,胜,主,国王115-118湖人,50.0%,45,35,118,1988,1989-04-18,2
326,洛杉矶湖人,1989-04-21,胜,客,开拓者114-121湖人,58.8%,41,26,121,1988,1989-04-20,1
327,洛杉矶湖人,1989-04-23,胜,主,超音速117-121湖人,56.8%,42,39,121,1988,1989-04-21,2
328,洛杉矶湖人,1989-11-03,胜,客,小牛94-102湖人,46.7%,50,26,102,1989,1989-04-23,194
329,洛杉矶湖人,1989-11-04,负,客,马刺106-98湖人,38.4%,39,19,98,1989,1989-11-03,1
330,洛杉矶湖人,1989-11-07,胜,主,太阳107-111湖人,47.4%,48,27,111,1989,1989-11-04,3
331,洛杉矶湖人,1989-11-09,胜,客,勇士95-106湖人,36.1%,69,20,106,1989,1989-11-07,2
332,洛杉矶湖人,1989-11-10,胜,主,黄蜂100-106湖人,53.9%,43,30,106,1989,1989-11-09,1
333,洛杉矶湖人,1989-11-12,胜,主,小牛98-107湖人,46.2%,39,26,107,1989,1989-11-10,2
334,洛杉矶湖人,1989-11-15,胜,主,步行者94-117湖人,42.6%,55,32,117,1989,1989-11-12,3
335,洛杉矶湖人,1989-11-17,胜,主,掘金105-119湖人,52.3%,50,33,119,1989,1989-11-15,2
336,洛杉矶湖人,1989-11-19,胜,主,子弹115-120湖人,48.9%,48,26,120,1989,1989-11-17,2
337,洛杉矶湖人,1989-11-25,胜,客,爵士86-92湖人,47.4%,34,20,92,1989,1989-11-19,6
338,洛杉矶湖人,1989-11-26,胜,主,马刺112-132湖人,57.1%,34,32,132,1989,1989-11-25,1
339,洛杉矶湖人,1989-11-28,负,客,火箭110-104湖人,45.1%,49,24,104,1989,1989-11-26,2
340,洛杉矶湖人,1989-11-30,胜,客,国王93-109湖人,50.0%,47,31,109,1989,1989-11-28,2
341,洛杉矶湖人,1989-12-01,负,主,活塞108-97湖人,41.1%,34,19,97,1989,1989-11-30,1
342,洛杉矶湖人,1989-12-03,胜,主,尼克斯104-115湖人,51.1%,47,29,115,1989,1989-12-01,2
343,洛杉矶湖人,1989-12-05,胜,主,快船103-111湖人,50.6%,34,29,111,1989,1989-12-03,2
344,洛杉矶湖人,1989-12-07,胜,主,太阳96-100湖人,41.1%,54,23,100,1989,1989-12-05,2
345,洛杉矶湖人,1989-12-09,负,客,子弹103-101湖人,50.0%,39,25,101,1989,1989-12-07,2
346,洛杉矶湖人,1989-12-10,负,客,魔术108-103湖人,39.3%,44,18,103,1989,1989-12-09,1
347,洛杉矶湖人,1989-12-12,胜,客,黄蜂89-103湖人,53.7%,53,22,103,1989,1989-12-10,2
348,洛杉矶湖人,1989-12-13,胜,客,热火75-102湖人,47.6%,48,24,102,1989,1989-12-12,1
349,洛杉矶湖人,1989-12-15,胜,客,凯尔特110-119湖人,54.3%,34,30,119,1989,1989-12-13,2
350,洛杉矶湖人,1989-12-16,胜,客,篮网92-99湖人,42.4%,39,14,99,1989,1989-12-15,1
351,洛杉矶湖人,1989-12-19,负,客,公牛93-83湖人,36.4%,45,18,83,1989,1989-12-16,3
352,洛杉矶湖人,1989-12-20,胜,客,森林狼97-106湖人,39.8%,53,19,106,1989,1989-12-19,1
353,洛杉矶湖人,1989-12-26,胜,主,国王102-104湖人,53.0%,40,31,104,1989,1989-12-20,6
354,洛杉矶湖人,1989-12-29,胜,主,勇士111-130湖人,51.5%,52,41,130,1989,1989-12-26,3
355,洛杉矶湖人,1990-01-03,胜,主,掘金98-114湖人,51.8%,54,29,114,1989,1989-12-29,5
356,洛杉矶湖人,1990-01-06,负,客,勇士133-131湖人,47.1%,45,35,131,1989,1990-01-03,3
357,洛杉矶湖人,1990-01-07,胜,主,热火93-132湖人,51.1%,46,35,132,1989,1990-01-06,1
358,洛杉矶湖人,1990-01-09,负,客,太阳121-118湖人,46.3%,42,37,118,1989,1990-01-07,2
359,洛杉矶湖人,1990-01-10,胜,主,魔术106-121湖人,53.7%,45,33,121,1989,1990-01-09,1
360,洛杉矶湖人,1990-01-12,胜,主,火箭98-107湖人,50.6%,49,25,107,1989,1990-01-10,2
361,洛杉矶湖人,1990-01-15,胜,主,国王91-111湖人,53.8%,48,30,111,1989,1990-01-12,3
362,洛杉矶湖人,1990-01-17,胜,主,超音速90-100湖人,46.7%,41,26,100,1989,1990-01-15,2
363,洛杉矶湖人,1990-01-19,负,客,雄鹿103-102湖人,45.3%,40,31,102,1989,1990-01-17,2
364,洛杉矶湖人,1990-01-21,胜,客,活塞97-107湖人,45.9%,43,27,107,1989,1990-01-19,2
365,洛杉矶湖人,1990-01-23,胜,客,尼克斯97-118湖人,58.3%,50,35,118,1989,1990-01-21,2
366,洛杉矶湖人,1990-01-24,胜,客,步行者111-120湖人,58.4%,32,30,120,1989,1990-01-23,1
367,洛杉矶湖人,1990-01-26,胜,主,雄鹿91-100湖人,49.3%,42,30,100,1989,1990-01-24,2
368,洛杉矶湖人,1990-01-29,负,主,马刺86-84湖人,43.1%,44,20,84,1989,1990-01-26,3
369,洛杉矶湖人,1990-01-30,负,客,快船121-104湖人,45.1%,34,20,104,1989,1990-01-29,1
370,洛杉矶湖人,1990-02-02,胜,主,老鹰106-112湖人,55.0%,36,29,112,1989,1990-01-30,3
371,洛杉矶湖人,1990-02-04,胜,主,篮网105-121湖人,60.5%,46,29,121,1989,1990-02-02,2
372,洛杉矶湖人,1990-02-06,胜,客,开拓者119-121湖人,50.5%,43,31,121,1989,1990-02-04,2
373,洛杉矶湖人,1990-02-07,胜,主,公牛103-121湖人,52.3%,37,31,121,1989,1990-02-06,1
374,洛杉矶湖人,1990-02-14,负,主,开拓者132-128湖人,40.4%,52,29,128,1989,1990-02-07,7
375,洛杉矶湖人,1990-02-15,胜,客,国王92-101湖人,43.6%,41,18,101,1989,1990-02-14,1
376,洛杉矶湖人,1990-02-18,胜,主,凯尔特110-116湖人,47.3%,34,30,116,1989,1990-02-15,3
377,洛杉矶湖人,1990-02-20,胜,客,马刺114-115湖人,49.5%,46,24,115,1989,1990-02-18,2
378,洛杉矶湖人,1990-02-21,胜,客,掘金111-113湖人,55.3%,50,29,113,1989,1990-02-20,1
379,洛杉矶湖人,1990-02-23,胜,主,76人116-122湖人,58.0%,41,35,122,1989,1990-02-21,2
380,洛杉矶湖人,1990-02-25,负,主,爵士104-103湖人,46.3%,34,25,103,1989,1990-02-23,2
381,洛杉矶湖人,1990-02-28,胜,客,超音速107-112湖人,51.3%,39,20,112,1989,1990-02-25,3
382,洛杉矶湖人,1990-03-02,胜,主,骑士93-124湖人,55.8%,45,32,124,1989,1990-02-28,2
383,洛杉矶湖人,1990-03-04,胜,主,森林狼96-115湖人,61.6%,33,35,115,1989,1990-03-02,2
384,洛杉矶湖人,1990-03-06,负,客,火箭112-95湖人,39.8%,38,18,95,1989,1990-03-04,2
385,洛杉矶湖人,1990-03-07,胜,客,小牛91-103湖人,54.8%,35,25,103,1989,1990-03-06,1
386,洛杉矶湖人,1990-03-09,胜,主,勇士115-131湖人,54.8%,53,31,131,1989,1990-03-07,2
387,洛杉矶湖人,1990-03-11,胜,客,老鹰115-123湖人,55.4%,44,27,123,1989,1990-03-09,2
388,洛杉矶湖人,1990-03-12,胜,客,黄蜂102-107湖人,52.0%,42,22,107,1989,1990-03-11,1
389,洛杉矶湖人,1990-03-14,负,客,76人116-110湖人,51.2%,36,28,110,1989,1990-03-12,2
390,洛杉矶湖人,1990-03-15,负,客,骑士112-96湖人,45.6%,40,28,96,1989,1990-03-14,1
391,洛杉矶湖人,1990-03-17,胜,客,森林狼99-101湖人,48.6%,33,23,101,1989,1990-03-15,2
392,洛杉矶湖人,1990-03-20,胜,主,黄蜂97-109湖人,47.0%,49,26,109,1989,1990-03-17,3
393,洛杉矶湖人,1990-03-23,胜,主,快船102-110湖人,45.7%,44,28,110,1989,1990-03-20,3
394,洛杉矶湖人,1990-03-25,胜,主,超音速94-116湖人,55.1%,42,29,116,1989,1990-03-23,2
395,洛杉矶湖人,1990-03-27,负,客,开拓者130-111湖人,52.1%,34,32,111,1989,1990-03-25,2
396,洛杉矶湖人,1990-03-28,胜,客,快船99-106湖人,51.2%,32,25,106,1989,1990-03-27,1
397,洛杉矶湖人,1990-03-30,胜,主,开拓者106-135湖人,55.3%,55,36,135,1989,1990-03-28,2
398,洛杉矶湖人,1990-04-01,胜,主,爵士103-119湖人,61.0%,36,30,119,1989,1990-03-30,2
399,洛杉矶湖人,1990-04-05,胜,主,国王103-110湖人,56.3%,39,33,110,1989,1990-04-01,4
400,洛杉矶湖人,1990-04-06,胜,客,太阳99-103湖人,43.0%,45,24,103,1989,1990-04-05,1
401,洛杉矶湖人,1990-04-08,胜,客,掘金109-116湖人,47.7%,46,30,116,1989,1990-04-06,2
402,洛杉矶湖人,1990-04-09,胜,主,小牛106-113湖人,46.2%,49,22,113,1989,1990-04-08,1
403,洛杉矶湖人,1990-04-12,负,客,爵士107-104湖人,43.8%,41,20,104,1989,1990-04-09,3
404,洛杉矶湖人,1990-04-13,胜,主,勇士119-131湖人,50.5%,56,35,131,1989,1990-04-12,1
405,洛杉矶湖人,1990-04-15,胜,主,火箭102-113湖人,48.8%,50,25,113,1989,1990-04-13,2
406,洛杉矶湖人,1990-04-17,胜,客,超音速101-102湖人,48.1%,40,21,102,1989,1990-04-15,2
407,洛杉矶湖人,1990-04-19,胜,主,森林狼89-113湖人,59.2%,46,36,113,1989,1990-04-17,2
408,洛杉矶湖人,1990-04-21,胜,客,快船115-125湖人,53.3%,34,30,125,1989,1990-04-19,2
409,洛杉矶湖人,1990-04-22,负,客,开拓者130-88湖人,33.0%,45,20,88,1989,1990-04-21,1
410,洛杉矶湖人,1990-11-03,负,客,马刺110-99湖人,46.1%,32,17,99,1990,1990-04-22,195
411,洛杉矶湖人,1990-11-06,负,主,开拓者125-123湖人,52.8%,39,37,123,1990,1990-11-03,3
412,洛杉矶湖人,1990-11-09,胜,主,国王86-100湖人,45.3%,51,21,100,1990,1990-11-06,3
413,洛杉矶湖人,1990-11-11,负,主,尼克斯109-103湖人,44.8%,41,20,103,1990,1990-11-09,2
414,洛杉矶湖人,1990-11-13,负,主,太阳112-111湖人,45.1%,43,21,111,1990,1990-11-11,2
415,洛杉矶湖人,1990-11-15,胜,客,火箭103-108湖人,48.8%,45,25,108,1990,1990-11-13,2
416,洛杉矶湖人,1990-11-16,负,客,小牛99-86湖人,36.5%,34,19,86,1990,1990-11-15,1
417,洛杉矶湖人,1990-11-18,胜,主,勇士93-115湖人,47.3%,50,28,115,1990,1990-11-16,2
418,洛杉矶湖人,1990-11-19,胜,客,掘金105-122湖人,49.5%,54,30,122,1990,1990-11-18,1
419,洛杉矶湖人,1990-11-21,胜,主,掘金121-141湖人,60.9%,53,39,141,1990,1990-11-19,2
420,洛杉矶湖人,1990-11-24,胜,主,魔术89-115湖人,51.6%,55,34,115,1990,1990-11-21,3
421,洛杉矶湖人,1990-11-28,胜,主,马刺80-97湖人,45.3%,46,28,97,1990,1990-11-24,4
422,洛杉矶湖人,1990-12-01,胜,客,太阳98-108湖人,50.0%,46,20,108,1990,1990-11-28,3
423,洛杉矶湖人,1990-12-04,胜,主,活塞90-114湖人,54.2%,41,21,114,1990,1990-12-01,3
424,洛杉矶湖人,1990-12-06,胜,客,森林狼73-83湖人,42.3%,43,19,83,1990,1990-12-04,2
425,洛杉矶湖人,1990-12-07,负,客,爵士101-79湖人,43.0%,40,16,79,1990,1990-12-06,1
426,洛杉矶湖人,1990-12-09,胜,主,子弹99-106湖人,42.3%,56,21,106,1990,1990-12-07,2
427,洛杉矶湖人,1990-12-12,负,主,小牛112-97湖人,41.5%,49,26,97,1990,1990-12-09,3
428,洛杉矶湖人,1990-12-15,胜,客,勇士109-111湖人,50.0%,39,20,111,1990,1990-12-12,3
429,洛杉矶湖人,1990-12-16,胜,主,步行者112-115湖人,47.0%,42,30,115,1990,1990-12-15,1
430,洛杉矶湖人,1990-12-18,胜,客,尼克斯97-100湖人,50.0%,34,17,100,1990,1990-12-16,2
431,洛杉矶湖人,1990-12-19,负,客,骑士84-74湖人,36.3%,42,25,74,1990,1990-12-18,1
432,洛杉矶湖人,1990-12-21,负,客,公牛114-103湖人,50.0%,33,22,103,1990,1990-12-19,2
433,洛杉矶湖人,1990-12-23,胜,主,森林狼94-118湖人,52.7%,50,37,118,1990,1990-12-21,2
434,洛杉矶湖人,1990-12-26,胜,客,快船99-108湖人,54.5%,39,27,108,1990,1990-12-23,3
435,洛杉矶湖人,1990-12-30,胜,主,76人107-115湖人,53.1%,40,28,115,1990,1990-12-26,4
436,洛杉矶湖人,1991-01-03,胜,客,开拓者104-108湖人,50.6%,36,27,108,1990,1990-12-30,4
437,洛杉矶湖人,1991-01-04,负,客,勇士115-99湖人,42.7%,48,22,99,1990,1991-01-03,1
438,洛杉矶湖人,1991-01-06,胜,主,勇士108-135湖人,57.4%,59,42,135,1990,1991-01-04,2
439,洛杉矶湖人,1991-01-08,负,客,超音速96-88湖人,45.9%,23,17,88,1990,1991-01-06,2
440,洛杉矶湖人,1991-01-09,胜,主,爵士85-108湖人,48.9%,52,32,108,1990,1991-01-08,1
441,洛杉矶湖人,1991-01-11,胜,主,骑士93-105湖人,45.7%,46,27,105,1990,1991-01-09,2
442,洛杉矶湖人,1991-01-13,胜,主,火箭97-116湖人,56.5%,45,34,116,1990,1991-01-11,2
443,洛杉矶湖人,1991-01-15,胜,主,黄蜂103-128湖人,59.5%,50,36,128,1990,1991-01-13,2
444,洛杉矶湖人,1991-01-17,胜,客,国王78-93湖人,44.7%,42,27,93,1990,1991-01-15,2
445,洛杉矶湖人,1991-01-18,胜,主,超音速96-105湖人,48.8%,40,23,105,1990,1991-01-17,1
446,洛杉矶湖人,1991-01-21,胜,客,步行者114-120湖人,53.4%,29,24,120,1990,1991-01-18,3
447,洛杉矶湖人,1991-01-22,胜,客,魔术96-116湖人,51.1%,41,30,116,1990,1991-01-21,1
448,洛杉矶湖人,1991-01-24,胜,客,黄蜂93-113湖人,58.2%,43,37,113,1990,1991-01-22,2
449,洛杉矶湖人,1991-01-25,胜,客,篮网103-108湖人,47.5%,46,22,108,1990,1991-01-24,1
450,洛杉矶湖人,1991-01-27,胜,客,凯尔特87-104湖人,52.4%,36,29,104,1990,1991-01-25,2
451,洛杉矶湖人,1991-01-29,胜,主,篮网89-110湖人,41.3%,59,23,110,1990,1991-01-27,2
452,洛杉矶湖人,1991-01-31,胜,主,老鹰103-116湖人,51.6%,59,31,116,1990,1991-01-29,2
453,洛杉矶湖人,1991-02-01,胜,客,快船92-106湖人,48.1%,45,21,106,1990,1991-01-31,1
454,洛杉矶湖人,1991-02-03,胜,主,公牛86-99湖人,44.2%,50,20,99,1990,1991-02-01,2
455,洛杉矶湖人,1991-02-05,胜,主,快船102-116湖人,57.9%,34,33,116,1990,1991-02-03,2
456,洛杉矶湖人,1991-02-12,负,客,太阳99-95湖人,52.0%,35,28,95,1990,1991-02-05,7
457,洛杉矶湖人,1991-02-13,胜,主,森林狼106-120湖人,54.4%,45,36,120,1990,1991-02-12,1
458,洛杉矶湖人,1991-02-15,负,主,凯尔特98-85湖人,42.2%,42,26,85,1990,1991-02-13,2
459,洛杉矶湖人,1991-02-17,胜,主,开拓者96-106湖人,47.7%,47,30,106,1990,1991-02-15,2
460,洛杉矶湖人,1991-02-19,胜,客,火箭103-112湖人,48.8%,47,24,112,1990,1991-02-17,2
461,洛杉矶湖人,1991-02-21,胜,客,小牛92-106湖人,49.3%,42,23,106,1990,1991-02-19,2
462,洛杉矶湖人,1991-02-22,负,客,老鹰111-102湖人,48.7%,35,25,102,1990,1991-02-21,1
463,洛杉矶湖人,1991-02-24,胜,客,活塞96-102湖人,51.9%,41,20,102,1990,1991-02-22,2
464,洛杉矶湖人,1991-02-25,负,客,76人92-90湖人,43.8%,53,24,90,1990,1991-02-24,1
465,洛杉矶湖人,1991-02-28,胜,客,掘金108-121湖人,51.1%,49,23,121,1990,1991-02-25,3
466,洛杉矶湖人,1991-03-01,胜,主,魔术101-115湖人,47.0%,47,29,115,1990,1991-02-28,1
467,洛杉矶湖人,1991-03-03,负,主,火箭104-95湖人,41.0%,41,24,95,1990,1991-03-01,2
468,洛杉矶湖人,1991-03-05,负,客,森林狼94-85湖人,40.8%,35,19,85,1990,1991-03-03,2
469,洛杉矶湖人,1991-03-07,负,客,雄鹿99-94湖人,45.3%,45,18,94,1990,1991-03-05,2
470,洛杉矶湖人,1991-03-09,胜,客,子弹72-87湖人,40.7%,44,14,87,1990,1991-03-07,2
471,洛杉矶湖人,1991-03-10,胜,客,魔术101-115湖人,49.5%,50,21,115,1990,1991-03-09,1
472,洛杉矶湖人,1991-03-12,胜,客,热火95-102湖人,47.0%,41,24,102,1990,1991-03-10,2
473,洛杉矶湖人,1991-03-15,胜,主,掘金117-127湖人,52.2%,43,31,127,1990,1991-03-12,3
474,洛杉矶湖人,1991-03-17,胜,主,马刺91-98湖人,48.0%,32,27,98,1990,1991-03-15,2
475,洛杉矶湖人,1991-03-19,胜,主,快船105-119湖人,59.0%,32,41,119,1990,1991-03-17,2
476,洛杉矶湖人,1991-03-20,负,客,超音速114-106湖人,47.7%,29,21,106,1990,1991-03-19,1
477,洛杉矶湖人,1991-03-22,负,主,雄鹿99-92湖人,41.3%,40,21,92,1990,1991-03-20,2
478,洛杉矶湖人,1991-03-24,胜,主,超音速96-113湖人,54.3%,41,25,113,1990,1991-03-22,2
479,洛杉矶湖人,1991-03-25,胜,客,国王89-99湖人,53.9%,40,24,99,1990,1991-03-24,1
480,洛杉矶湖人,1991-03-29,负,主,开拓者109-105湖人,46.1%,42,27,105,1990,1991-03-25,4
481,洛杉矶湖人,1991-03-31,胜,主,国王87-115湖人,47.7%,48,24,115,1990,1991-03-29,2
482,洛杉矶湖人,1991-04-02,胜,客,马刺115-122湖人,50.6%,43,21,122,1990,1991-03-31,2
483,洛杉矶湖人,1991-04-04,胜,客,太阳98-102湖人,49.4%,39,23,102,1990,1991-04-02,2
