rival_rates,rival_coach_times,rival_coach_rates,rival_wl,rst,host_guest,days,game_month,wins,loss,win_rates,coach_off_times,coach_wins_rate,coach_champions
0.512,1,46.4,2,负,主,2,4,33,49,0.402,1,45.2,0
0.512,1,46.4,2,负,客,3,4,33,49,0.402,1,45.2,0
0.341,1,38.2,-26,负,客,1,11,33,49,0.402,1,45.2,0
0.341,1,38.2,-26,负,客,1,1,33,49,0.402,1,45.2,0
0.341,1,38.2,-26,负,主,1,2,33,49,0.402,1,45.2,0
0.341,1,38.2,-26,负,客,4,2,33,49,0.402,1,45.2,0
0.341,1,38.2,-26,胜,主,3,4,33,49,0.402,1,45.2,0
0.329,3,42.7,-28,胜,主,2,11,33,49,0.402,1,45.2,0
0.329,3,42.7,-28,胜,客,3,12,33,49,0.402,1,45.2,0
0.329,3,42.7,-28,胜,主,2,1,33,49,0.402,1,45.2,0
0.329,3,42.7,-28,负,主,5,2,33,49,0.402,1,45.2,0
0.329,3,42.7,-28,负,客,1,4,33,49,0.402,1,45.2,0
0.244,0,25.7,-42,胜,客,1,11,33,49,0.402,1,45.2,0
0.244,0,25.7,-42,负,主,1,12,33,49,0.402,1,45.2,0
0.244,0,25.7,-42,胜,客,3,3,33,49,0.402,1,45.2,0
0.244,0,25.7,-42,胜,主,2,3,33,49,0.402,1,45.2,0
0.695,4,48.6,32,负,客,1,3,48,34,0.585,11,54.9,1
0.695,4,48.6,32,胜,主,2,4,48,34,0.585,11,54.9,1
0.6709999999999999,21,63.6,28,负,客,3,11,48,34,0.585,11,54.9,1
0.6709999999999999,21,63.6,28,负,主,1,11,48,34,0.585,11,54.9,1
0.634,18,54.8,22,负,客,2,1,48,34,0.585,11,54.9,1
0.634,18,54.8,22,胜,主,2,3,48,34,0.585,11,54.9,1
0.61,2,50.5,18,胜,客,2,1,48,34,0.585,11,54.9,1
0.61,2,50.5,18,胜,主,2,2,48,34,0.585,11,54.9,1
0.573,20,70.4,12,负,主,3,1,48,34,0.585,11,54.9,1
0.573,20,70.4,12,胜,客,1,3,48,34,0.585,11,54.9,1
0.524,11,54.9,4,胜,主,2,11,48,34,0.585,11,54.9,1
0.524,11,54.9,4,负,客,1,11,48,34,0.585,11,54.9,1
0.512,20,53.6,2,胜,客,2,11,48,34,0.585,11,54.9,1
0.512,20,53.6,2,胜,主,2,3,48,34,0.585,11,54.9,1
0.4270000000000001,4,46.2,-12,胜,客,2,1,48,34,0.585,11,54.9,1
0.4270000000000001,4,46.2,-12,负,主,2,3,48,34,0.585,11,54.9,1
0.415,7,46.1,-14,负,客,1,11,48,34,0.585,11,54.9,1
0.415,7,46.1,-14,胜,主,3,1,48,34,0.585,11,54.9,1
0.39,8,41.7,-18,胜,主,2,1,48,34,0.585,11,54.9,1
0.39,8,41.7,-18,负,客,2,3,48,34,0.585,11,54.9,1
0.366,0,36.6,-22,胜,客,3,11,48,34,0.585,11,54.9,1
0.366,0,36.6,-22,胜,主,2,1,48,34,0.585,11,54.9,1
0.341,3,40.6,-26,胜,客,194,11,48,34,0.585,11,54.9,1
0.341,3,40.6,-26,胜,主,4,1,48,34,0.585,11,54.9,1
0.293,2,40.1,-34,负,客,1,1,48,34,0.585,11,54.9,1
0.293,2,40.1,-34,胜,主,2,2,48,34,0.585,11,54.9,1
0.256,3,45.6,-40,胜,客,1,11,48,34,0.585,11,54.9,1
0.256,3,45.6,-40,胜,主,2,3,48,34,0.585,11,54.9,1
0.7559999999999999,5,51.4,42,负,客,2,12,48,34,0.585,11,54.9,1
0.7559999999999999,5,51.4,42,胜,主,1,2,48,34,0.585,11,54.9,1
0.7559999999999999,5,51.4,42,负,客,1,3,48,34,0.585,11,54.9,1
0.7559999999999999,5,51.4,42,负,主,2,4,48,34,0.585,11,54.9,1
0.732,20,60.3,38,胜,客,1,12,48,34,0.585,11,54.9,1
0.732,20,60.3,38,负,主,2,2,48,34,0.585,11,54.9,1
0.732,20,60.3,38,胜,主,2,4,48,34,0.585,11,54.9,1
0.732,20,60.3,38,负,客,2,4,48,34,0.585,11,54.9,1
0.72,4,53.3,36,胜,客,1,12,48,34,0.585,11,54.9,1
0.72,4,53.3,36,负,主,2,1,48,34,0.585,11,54.9,1
0.72,4,53.3,36,负,客,1,2,48,34,0.585,11,54.9,1
0.72,4,53.3,36,负,主,2,3,48,34,0.585,11,54.9,1
0.72,4,53.3,36,负,客,3,4,48,34,0.585,11,54.9,1
0.695,22,58.8,32,胜,主,2,12,48,34,0.585,11,54.9,1
0.695,22,58.8,32,胜,客,3,1,48,34,0.585,11,54.9,1
0.695,22,58.8,32,胜,主,7,2,48,34,0.585,11,54.9,1
0.695,22,58.8,32,胜,客,1,2,48,34,0.585,11,54.9,1
0.695,22,58.8,32,负,主,2,4,48,34,0.585,11,54.9,1
0.573,7,55.9,12,胜,主,2,12,48,34,0.585,11,54.9,1
0.573,7,55.9,12,胜,客,2,12,48,34,0.585,11,54.9,1
0.573,7,55.9,12,胜,主,2,3,48,34,0.585,11,54.9,1
0.573,7,55.9,12,胜,客,2,3,48,34,0.585,11,54.9,1
0.537,4,43.1,6,负,客,1,1,48,34,0.585,11,54.9,1
0.537,4,43.1,6,胜,主,3,2,48,34,0.585,11,54.9,1
0.537,4,43.1,6,胜,主,3,3,48,34,0.585,11,54.9,1
0.537,4,43.1,6,负,客,2,4,48,34,0.585,11,54.9,1
0.537,4,43.1,6,负,主,2,4,48,34,0.585,11,54.9,1
0.5,1,46.4,0,负,主,2,11,48,34,0.585,11,54.9,1
0.5,1,46.4,0,负,主,2,2,48,34,0.585,11,54.9,1
0.5,1,46.4,0,胜,客,3,2,48,34,0.585,11,54.9,1
0.5,1,46.4,0,胜,客,2,4,48,34,0.585,11,54.9,1
0.476,1,38.2,-4,胜,主,3,12,48,34,0.585,11,54.9,1
0.476,1,38.2,-4,负,客,1,2,48,34,0.585,11,54.9,1
0.476,1,38.2,-4,胜,主,2,3,48,34,0.585,11,54.9,1
0.476,1,38.2,-4,胜,主,2,3,48,34,0.585,11,54.9,1
0.476,1,38.2,-4,负,客,1,4,48,34,0.585,11,54.9,1
0.317,18,55.7,-30,负,客,1,11,48,34,0.585,11,54.9,1
0.317,18,55.7,-30,胜,主,4,12,48,34,0.585,11,54.9,1
0.317,18,55.7,-30,负,客,4,12,48,34,0.585,11,54.9,1
0.317,18,55.7,-30,胜,主,2,1,48,34,0.585,11,54.9,1
0.317,18,55.7,-30,负,客,2,3,48,34,0.585,11,54.9,1
0.256,1,26.9,-40,胜,客,1,11,48,34,0.585,11,54.9,1
0.256,1,26.9,-40,胜,主,3,12,48,34,0.585,11,54.9,1
0.256,1,26.9,-40,胜,主,2,3,48,34,0.585,11,54.9,1
0.256,1,26.9,-40,负,客,2,3,48,34,0.585,11,54.9,1
0.207,13,46.0,-48,胜,客,3,11,48,34,0.585,11,54.9,1
0.207,13,46.0,-48,负,主,3,12,48,34,0.585,11,54.9,1
0.207,13,46.0,-48,胜,主,3,1,48,34,0.585,11,54.9,1
0.207,13,46.0,-48,胜,客,1,2,48,34,0.585,11,54.9,1
0.207,13,46.0,-48,负,客,1,2,48,34,0.585,11,54.9,1
0.878,20,70.4,62,负,客,1,12,53,29,0.6459999999999999,11,54.9,1
0.878,20,70.4,62,负,主,3,2,53,29,0.6459999999999999,11,54.9,1
0.732,4,48.6,38,负,主,2,3,53,29,0.6459999999999999,11,54.9,1
0.732,4,48.6,38,胜,客,2,3,53,29,0.6459999999999999,11,54.9,1
0.634,18,54.8,22,胜,主,2,12,53,29,0.6459999999999999,11,54.9,1
0.634,18,54.8,22,负,客,1,12,53,29,0.6459999999999999,11,54.9,1
0.573,11,54.9,12,负,主,1,1,53,29,0.6459999999999999,11,54.9,1
0.573,11,54.9,12,负,客,1,4,53,29,0.6459999999999999,11,54.9,1
0.573,18,55.7,12,负,客,2,12,53,29,0.6459999999999999,11,54.9,1
0.573,18,55.7,12,胜,主,2,2,53,29,0.6459999999999999,11,54.9,1
0.561,7,52.1,10,胜,主,2,12,53,29,0.6459999999999999,11,54.9,1
0.561,7,52.1,10,胜,客,1,12,53,29,0.6459999999999999,11,54.9,1
0.561,20,53.6,10,胜,主,7,2,53,29,0.6459999999999999,11,54.9,1
0.561,20,53.6,10,胜,客,2,3,53,29,0.6459999999999999,11,54.9,1
0.512,21,63.6,2,胜,主,3,1,53,29,0.6459999999999999,11,54.9,1
0.512,21,63.6,2,胜,客,1,3,53,29,0.6459999999999999,11,54.9,1
0.5,2,50.5,0,负,主,3,3,53,29,0.6459999999999999,11,54.9,1
0.5,2,50.5,0,负,客,2,4,53,29,0.6459999999999999,11,54.9,1
0.476,3,45.6,-4,负,客,2,12,53,29,0.6459999999999999,11,54.9,1
0.476,3,45.6,-4,胜,主,2,3,53,29,0.6459999999999999,11,54.9,1
0.402,0,29.3,-16,胜,主,3,12,53,29,0.6459999999999999,11,54.9,1
0.402,0,29.3,-16,胜,客,4,1,53,29,0.6459999999999999,11,54.9,1
0.366,0,36.6,-22,胜,客,1,1,53,29,0.6459999999999999,11,54.9,1
0.366,0,36.6,-22,胜,主,1,2,53,29,0.6459999999999999,11,54.9,1
0.305,7,46.1,-32,胜,客,3,12,53,29,0.6459999999999999,11,54.9,1
0.305,7,46.1,-32,胜,主,1,3,53,29,0.6459999999999999,11,54.9,1
0.256,0,29.0,-40,胜,主,2,12,53,29,0.6459999999999999,11,54.9,1
0.256,0,29.0,-40,胜,客,2,3,53,29,0.6459999999999999,11,54.9,1
0.22,2,40.1,-46,负,主,3,1,53,29,0.6459999999999999,11,54.9,1
0.22,2,40.1,-46,胜,客,2,1,53,29,0.6459999999999999,11,54.9,1
0.78,22,58.8,46,负,客,1,11,53,29,0.6459999999999999,11,54.9,1
0.78,22,58.8,46,胜,主,2,11,53,29,0.6459999999999999,11,54.9,1
0.78,22,58.8,46,胜,主,2,3,53,29,0.6459999999999999,11,54.9,1
0.78,22,58.8,46,负,客,2,3,53,29,0.6459999999999999,11,54.9,1
0.72,5,51.4,36,负,客,2,12,53,29,0.6459999999999999,11,54.9,1
0.72,5,51.4,36,负,主,2,12,53,29,0.6459999999999999,11,54.9,1
0.72,5,51.4,36,胜,主,2,4,53,29,0.6459999999999999,11,54.9,1
0.72,5,51.4,36,负,客,2,4,53,29,0.6459999999999999,11,54.9,1
0.6709999999999999,20,60.3,28,负,客,1,11,53,29,0.6459999999999999,11,54.9,1
0.6709999999999999,20,60.3,28,负,客,2,12,53,29,0.6459999999999999,11,54.9,1
0.6709999999999999,20,60.3,28,胜,主,3,1,53,29,0.6459999999999999,11,54.9,1
0.6709999999999999,20,60.3,28,胜,主,2,2,53,29,0.6459999999999999,11,54.9,1
0.585,7,55.9,14,负,客,1,12,53,29,0.6459999999999999,11,54.9,1
0.585,7,55.9,14,胜,主,3,1,53,29,0.6459999999999999,11,54.9,1
0.585,7,55.9,14,负,客,1,2,53,29,0.6459999999999999,11,54.9,1
0.585,7,55.9,14,负,主,2,3,53,29,0.6459999999999999,11,54.9,1
0.537,4,43.1,6,负,主,2,11,53,29,0.6459999999999999,11,54.9,1
0.537,4,43.1,6,胜,客,1,12,53,29,0.6459999999999999,11,54.9,1
0.537,4,43.1,6,负,主,4,3,53,29,0.6459999999999999,11,54.9,1
0.537,4,43.1,6,胜,客,1,4,53,29,0.6459999999999999,11,54.9,1
0.5,4,53.3,0,负,客,1,11,53,29,0.6459999999999999,11,54.9,1
0.5,4,53.3,0,胜,主,4,11,53,29,0.6459999999999999,11,54.9,1
0.5,4,53.3,0,胜,客,1,3,53,29,0.6459999999999999,11,54.9,1
0.5,4,53.3,0,胜,主,2,4,53,29,0.6459999999999999,11,54.9,1
0.476,1,38.2,-4,胜,客,3,11,53,29,0.6459999999999999,11,54.9,1
0.476,1,38.2,-4,负,主,3,11,53,29,0.6459999999999999,11,54.9,1
0.476,1,38.2,-4,胜,主,2,12,53,29,0.6459999999999999,11,54.9,1
0.476,1,38.2,-4,胜,客,4,3,53,29,0.6459999999999999,11,54.9,1
0.439,16,58.2,-10,负,客,1,11,53,29,0.6459999999999999,11,54.9,1
0.439,16,58.2,-10,胜,主,3,1,53,29,0.6459999999999999,11,54.9,1
0.439,16,58.2,-10,胜,客,2,3,53,29,0.6459999999999999,11,54.9,1
0.439,16,58.2,-10,胜,主,2,4,53,29,0.6459999999999999,11,54.9,1
0.4270000000000001,5,44.7,-12,胜,主,195,11,53,29,0.6459999999999999,11,54.9,1
0.4270000000000001,5,44.7,-12,负,主,2,1,53,29,0.6459999999999999,11,54.9,1
0.4270000000000001,5,44.7,-12,胜,客,2,2,53,29,0.6459999999999999,11,54.9,1
0.4270000000000001,5,44.7,-12,负,客,2,4,53,29,0.6459999999999999,11,54.9,1
0.354,13,46.0,-24,胜,主,2,11,53,29,0.6459999999999999,11,54.9,1
0.354,13,46.0,-24,胜,客,4,1,53,29,0.6459999999999999,11,54.9,1
0.354,13,46.0,-24,胜,主,4,2,53,29,0.6459999999999999,11,54.9,1
0.354,13,46.0,-24,胜,客,1,2,53,29,0.6459999999999999,11,54.9,1
0.317,1,26.9,-30,负,客,3,11,53,29,0.6459999999999999,11,54.9,1
0.317,1,26.9,-30,胜,主,2,1,53,29,0.6459999999999999,11,54.9,1
0.317,1,26.9,-30,胜,客,1,4,53,29,0.6459999999999999,11,54.9,1
0.317,1,26.9,-30,胜,主,2,4,53,29,0.6459999999999999,11,54.9,1
0.183,0,19.6,-52,胜,客,2,11,53,29,0.6459999999999999,11,54.9,1
0.183,0,19.6,-52,胜,主,2,12,53,29,0.6459999999999999,11,54.9,1
0.183,0,19.6,-52,胜,客,2,2,53,29,0.6459999999999999,11,54.9,1
0.183,0,19.6,-52,胜,主,2,4,53,29,0.6459999999999999,11,54.9,1
0.841,20,70.4,56,负,客,4,12,56,26,0.6829999999999999,11,54.9,1
0.841,20,70.4,56,胜,主,1,2,56,26,0.6829999999999999,11,54.9,1
0.7440000000000001,21,63.6,40,胜,主,2,1,56,26,0.6829999999999999,11,54.9,1
0.7440000000000001,21,63.6,40,负,客,1,3,56,26,0.6829999999999999,11,54.9,1
0.695,9,57.5,32,胜,客,2,11,56,26,0.6829999999999999,11,54.9,1
0.695,9,57.5,32,负,主,2,2,56,26,0.6829999999999999,11,54.9,1
0.6829999999999999,20,53.6,30,胜,主,2,11,56,26,0.6829999999999999,11,54.9,1
0.6829999999999999,20,53.6,30,负,客,1,2,56,26,0.6829999999999999,11,54.9,1
0.659,7,52.1,26,胜,客,2,11,56,26,0.6829999999999999,11,54.9,1
0.659,7,52.1,26,负,主,2,1,56,26,0.6829999999999999,11,54.9,1
0.659,2,45.7,26,负,客,1,11,56,26,0.6829999999999999,11,54.9,1
0.659,2,45.7,26,胜,主,2,1,56,26,0.6829999999999999,11,54.9,1
0.5489999999999999,4,48.6,8,胜,主,2,12,56,26,0.6829999999999999,11,54.9,1
0.5489999999999999,4,48.6,8,负,客,2,3,56,26,0.6829999999999999,11,54.9,1
0.537,3,45.6,6,胜,主,4,2,56,26,0.6829999999999999,11,54.9,1
0.537,3,45.6,6,胜,客,2,2,56,26,0.6829999999999999,11,54.9,1
0.512,11,54.9,2,负,主,3,2,56,26,0.6829999999999999,11,54.9,1
0.512,11,54.9,2,胜,客,3,3,56,26,0.6829999999999999,11,54.9,1
0.476,18,54.8,-4,胜,主,1,12,56,26,0.6829999999999999,11,54.9,1
0.476,18,54.8,-4,负,客,2,3,56,26,0.6829999999999999,11,54.9,1
0.402,4,46.2,-16,胜,客,1,12,56,26,0.6829999999999999,11,54.9,1
0.402,4,46.2,-16,胜,主,2,3,56,26,0.6829999999999999,11,54.9,1
0.366,0,33.1,-22,负,客,2,11,56,26,0.6829999999999999,11,54.9,1
0.366,0,33.1,-22,胜,主,2,3,56,26,0.6829999999999999,11,54.9,1
0.317,1,39.1,-30,胜,主,2,3,56,26,0.6829999999999999,11,54.9,1
0.317,1,39.1,-30,胜,客,1,3,56,26,0.6829999999999999,11,54.9,1
0.268,0,33.3,-38,胜,客,2,11,56,26,0.6829999999999999,11,54.9,1
0.268,0,33.3,-38,胜,主,2,12,56,26,0.6829999999999999,11,54.9,1
0.183,0,29.3,-52,负,客,1,11,56,26,0.6829999999999999,11,54.9,1
0.183,0,29.3,-52,胜,主,2,12,56,26,0.6829999999999999,11,54.9,1
0.78,20,60.3,46,负,主,1,11,56,26,0.6829999999999999,11,54.9,1
0.78,20,60.3,46,负,客,1,12,56,26,0.6829999999999999,11,54.9,1
0.78,20,60.3,46,负,客,1,4,56,26,0.6829999999999999,11,54.9,1
0.78,20,60.3,46,胜,主,2,4,56,26,0.6829999999999999,11,54.9,1
0.695,7,55.9,32,胜,客,2,11,56,26,0.6829999999999999,11,54.9,1
0.695,7,55.9,32,负,主,2,11,56,26,0.6829999999999999,11,54.9,1
0.695,7,55.9,32,负,客,2,2,56,26,0.6829999999999999,11,54.9,1
0.695,7,55.9,32,负,主,3,3,56,26,0.6829999999999999,11,54.9,1
0.695,22,58.8,32,胜,主,2,12,56,26,0.6829999999999999,11,54.9,1
0.695,22,58.8,32,胜,客,2,1,56,26,0.6829999999999999,11,54.9,1
0.695,22,58.8,32,负,主,3,2,56,26,0.6829999999999999,11,54.9,1
0.695,22,58.8,32,胜,客,5,4,56,26,0.6829999999999999,11,54.9,1
0.598,4,43.1,16,胜,主,2,12,56,26,0.6829999999999999,11,54.9,1
0.598,4,43.1,16,负,客,1,1,56,26,0.6829999999999999,11,54.9,1
0.598,4,43.1,16,负,主,2,1,56,26,0.6829999999999999,11,54.9,1
0.598,4,43.1,16,负,客,2,4,56,26,0.6829999999999999,11,54.9,1
0.488,11,52.5,-2,胜,主,2,11,56,26,0.6829999999999999,11,54.9,1
0.488,11,52.5,-2,胜,主,2,12,56,26,0.6829999999999999,11,54.9,1
0.488,11,52.5,-2,负,客,3,12,56,26,0.6829999999999999,11,54.9,1
0.488,11,52.5,-2,胜,客,7,2,56,26,0.6829999999999999,11,54.9,1
0.488,12,51.8,-2,胜,主,194,11,56,26,0.6829999999999999,11,54.9,1
0.488,12,51.8,-2,胜,客,2,11,56,26,0.6829999999999999,11,54.9,1
0.488,12,51.8,-2,胜,客,4,12,56,26,0.6829999999999999,11,54.9,1
0.488,12,51.8,-2,胜,主,2,4,56,26,0.6829999999999999,11,54.9,1
0.439,13,46.0,-10,胜,主,2,11,56,26,0.6829999999999999,11,54.9,1
0.439,13,46.0,-10,负,客,2,2,56,26,0.6829999999999999,11,54.9,1
0.439,13,46.0,-10,负,主,2,3,56,26,0.6829999999999999,11,54.9,1
0.439,13,46.0,-10,胜,客,1,4,56,26,0.6829999999999999,11,54.9,1
0.415,1,38.2,-14,胜,客,2,12,56,26,0.6829999999999999,11,54.9,1
0.415,1,38.2,-14,胜,客,4,1,56,26,0.6829999999999999,11,54.9,1
0.415,1,38.2,-14,胜,主,1,1,56,26,0.6829999999999999,11,54.9,1
0.415,1,38.2,-14,胜,主,4,4,56,26,0.6829999999999999,11,54.9,1
0.366,16,58.2,-22,胜,客,2,11,56,26,0.6829999999999999,11,54.9,1
0.366,16,58.2,-22,胜,主,4,1,56,26,0.6829999999999999,11,54.9,1
0.366,16,58.2,-22,胜,主,3,3,56,26,0.6829999999999999,11,54.9,1
0.366,16,58.2,-22,胜,客,2,4,56,26,0.6829999999999999,11,54.9,1
0.256,5,44.7,-40,胜,主,2,12,56,26,0.6829999999999999,11,54.9,1
0.256,5,44.7,-40,胜,客,1,2,56,26,0.6829999999999999,11,54.9,1
0.256,5,44.7,-40,胜,客,1,3,56,26,0.6829999999999999,11,54.9,1
0.256,5,44.7,-40,胜,主,1,4,56,26,0.6829999999999999,11,54.9,1
0.244,5,51.4,-42,负,客,1,11,56,26,0.6829999999999999,11,54.9,1
0.244,5,51.4,-42,胜,主,2,11,56,26,0.6829999999999999,11,54.9,1
0.244,5,51.4,-42,胜,客,1,1,56,26,0.6829999999999999,11,54.9,1
0.244,5,51.4,-42,负,主,2,4,56,26,0.6829999999999999,11,54.9,1
0.171,0,19.6,-54,胜,客,2,1,56,26,0.6829999999999999,11,54.9,1
0.171,0,19.6,-54,胜,主,4,1,56,26,0.6829999999999999,11,54.9,1
0.171,0,19.6,-54,胜,主,2,2,56,26,0.6829999999999999,11,54.9,1
0.171,0,19.6,-54,胜,客,1,3,56,26,0.6829999999999999,11,54.9,1
0.7559999999999999,20,70.4,42,负,客,1,12,61,21,0.7440000000000001,11,54.9,1
0.7559999999999999,20,70.4,42,胜,主,2,2,61,21,0.7440000000000001,11,54.9,1
0.7070000000000001,3,68.7,34,胜,客,1,2,61,21,0.7440000000000001,11,54.9,1
0.7070000000000001,3,68.7,34,胜,主,2,3,61,21,0.7440000000000001,11,54.9,1
0.6709999999999999,21,63.6,28,负,客,2,11,61,21,0.7440000000000001,11,54.9,1
0.6709999999999999,21,63.6,28,胜,主,3,1,61,21,0.7440000000000001,11,54.9,1
0.622,2,45.7,20,胜,客,1,12,61,21,0.7440000000000001,11,54.9,1
0.622,2,45.7,20,负,主,2,1,61,21,0.7440000000000001,11,54.9,1
0.61,20,53.6,18,胜,客,2,12,61,21,0.7440000000000001,11,54.9,1
0.61,20,53.6,18,胜,主,3,1,61,21,0.7440000000000001,11,54.9,1
0.573,11,54.9,12,负,主,2,12,61,21,0.7440000000000001,11,54.9,1
0.573,11,54.9,12,胜,客,1,4,61,21,0.7440000000000001,11,54.9,1
0.524,9,57.5,4,胜,主,3,11,61,21,0.7440000000000001,11,54.9,1
0.524,9,57.5,4,负,客,2,3,61,21,0.7440000000000001,11,54.9,1
0.524,1,39.1,4,负,主,4,1,61,21,0.7440000000000001,11,54.9,1
0.524,1,39.1,4,胜,客,2,4,61,21,0.7440000000000001,11,54.9,1
0.512,5,44.7,2,负,客,1,3,61,21,0.7440000000000001,11,54.9,1
0.512,5,44.7,2,胜,主,1,3,61,21,0.7440000000000001,11,54.9,1
0.5,12,59.3,0,胜,主,2,1,61,21,0.7440000000000001,11,54.9,1
0.5,12,59.3,0,负,客,3,2,61,21,0.7440000000000001,11,54.9,1
0.451,7,52.1,-8,胜,主,2,3,61,21,0.7440000000000001,11,54.9,1
0.451,7,52.1,-8,胜,客,2,4,61,21,0.7440000000000001,11,54.9,1
0.439,2,46.6,-10,胜,客,1,11,61,21,0.7440000000000001,11,54.9,1
0.439,2,46.6,-10,负,主,2,12,61,21,0.7440000000000001,11,54.9,1
0.439,4,46.2,-10,胜,主,1,1,61,21,0.7440000000000001,11,54.9,1
0.439,4,46.2,-10,胜,客,2,2,61,21,0.7440000000000001,11,54.9,1
0.378,18,54.8,-20,负,客,2,11,61,21,0.7440000000000001,11,54.9,1
0.378,18,54.8,-20,负,主,2,1,61,21,0.7440000000000001,11,54.9,1
0.195,0,33.1,-50,胜,主,2,11,61,21,0.7440000000000001,11,54.9,1
0.195,0,33.1,-50,胜,客,2,3,61,21,0.7440000000000001,11,54.9,1
0.7559999999999999,20,60.3,42,胜,主,194,10,61,21,0.7440000000000001,11,54.9,1
0.7559999999999999,20,60.3,42,胜,客,2,11,61,21,0.7440000000000001,11,54.9,1
0.7559999999999999,20,60.3,42,负,客,3,3,61,21,0.7440000000000001,11,54.9,1
0.7559999999999999,20,60.3,42,胜,主,2,4,61,21,0.7440000000000001,11,54.9,1
0.7440000000000001,22,58.8,40,负,客,3,1,61,21,0.7440000000000001,11,54.9,1
0.7440000000000001,22,58.8,40,负,主,2,2,61,21,0.7440000000000001,11,54.9,1
0.7440000000000001,22,58.8,40,负,客,1,3,61,21,0.7440000000000001,11,54.9,1
0.7440000000000001,22,58.8,40,胜,主,2,3,61,21,0.7440000000000001,11,54.9,1
0.6829999999999999,3,60.2,30,胜,客,2,1,61,21,0.7440000000000001,11,54.9,1
0.6829999999999999,3,60.2,30,负,客,3,2,61,21,0.7440000000000001,11,54.9,1
0.6829999999999999,3,60.2,30,胜,主,2,3,61,21,0.7440000000000001,11,54.9,1
0.6829999999999999,3,60.2,30,负,主,2,4,61,21,0.7440000000000001,11,54.9,1
0.6829999999999999,21,68.5,30,胜,客,2,11,61,21,0.7440000000000001,11,54.9,1
0.6829999999999999,21,68.5,30,胜,主,2,12,61,21,0.7440000000000001,11,54.9,1
0.6829999999999999,21,68.5,30,胜,主,2,3,61,21,0.7440000000000001,11,54.9,1
0.6829999999999999,21,68.5,30,胜,客,2,4,61,21,0.7440000000000001,11,54.9,1
0.561,7,46.1,10,负,客,1,12,61,21,0.7440000000000001,11,54.9,1
0.561,7,46.1,10,胜,主,3,2,61,21,0.7440000000000001,11,54.9,1
0.561,7,46.1,10,负,客,6,2,61,21,0.7440000000000001,11,54.9,1
0.561,7,46.1,10,胜,主,3,3,61,21,0.7440000000000001,11,54.9,1
0.5489999999999999,11,52.5,8,胜,主,1,11,61,21,0.7440000000000001,11,54.9,1
0.5489999999999999,11,52.5,8,胜,客,2,12,61,21,0.7440000000000001,11,54.9,1
0.5489999999999999,11,52.5,8,胜,主,2,1,61,21,0.7440000000000001,11,54.9,1
0.5489999999999999,11,52.5,8,胜,客,2,2,61,21,0.7440000000000001,11,54.9,1
0.5,7,55.9,0,胜,客,1,11,61,21,0.7440000000000001,11,54.9,1
0.5,7,55.9,0,胜,主,2,12,61,21,0.7440000000000001,11,54.9,1
0.5,7,55.9,0,胜,客,2,12,61,21,0.7440000000000001,11,54.9,1
0.5,7,55.9,0,负,主,2,2,61,21,0.7440000000000001,11,54.9,1
0.329,4,42.8,-28,胜,客,4,11,61,21,0.7440000000000001,11,54.9,1
0.329,4,42.8,-28,胜,主,2,12,61,21,0.7440000000000001,11,54.9,1
0.329,4,42.8,-28,胜,客,2,3,61,21,0.7440000000000001,11,54.9,1
0.329,4,42.8,-28,胜,主,2,3,61,21,0.7440000000000001,11,54.9,1
0.232,4,43.1,-44,胜,主,2,11,61,21,0.7440000000000001,11,54.9,1
0.232,4,43.1,-44,负,客,2,12,61,21,0.7440000000000001,11,54.9,1
0.232,4,43.1,-44,胜,主,1,2,61,21,0.7440000000000001,11,54.9,1
0.232,4,43.1,-44,胜,客,1,4,61,21,0.7440000000000001,11,54.9,1
0.232,4,48.6,-44,胜,主,2,11,61,21,0.7440000000000001,11,54.9,1
0.232,4,48.6,-44,胜,客,2,1,61,21,0.7440000000000001,11,54.9,1
0.232,4,48.6,-44,胜,客,3,3,61,21,0.7440000000000001,11,54.9,1
0.232,4,48.6,-44,胜,主,3,4,61,21,0.7440000000000001,11,54.9,1
0.207,13,46.0,-48,胜,主,4,11,61,21,0.7440000000000001,11,54.9,1
0.207,13,46.0,-48,胜,主,4,12,61,21,0.7440000000000001,11,54.9,1
0.207,13,46.0,-48,胜,客,2,1,61,21,0.7440000000000001,11,54.9,1
0.207,13,46.0,-48,胜,客,1,3,61,21,0.7440000000000001,11,54.9,1
0.134,0,13.4,-60,胜,客,3,12,61,21,0.7440000000000001,11,54.9,1
0.134,0,13.4,-60,胜,主,3,1,61,21,0.7440000000000001,11,54.9,1
0.134,0,13.4,-60,胜,主,1,2,61,21,0.7440000000000001,11,54.9,1
0.134,0,13.4,-60,胜,客,1,3,61,21,0.7440000000000001,11,54.9,1
0.66,3,68.7,16,负,主,3,2,31,19,0.62,11,54.9,1
0.66,12,59.3,16,胜,客,2,3,31,19,0.62,11,54.9,1
0.56,18,54.8,6,负,客,1,3,31,19,0.62,11,54.9,1
0.54,9,57.5,4,胜,主,2,3,31,19,0.62,11,54.9,1
0.52,2,45.7,2,胜,主,2,2,31,19,0.62,11,54.9,1
0.44,11,54.9,-6,负,客,2,3,31,19,0.62,11,54.9,1
0.74,21,68.5,24,胜,客,1,2,31,19,0.62,11,54.9,1
0.74,21,68.5,24,胜,主,2,2,31,19,0.62,11,54.9,1
0.74,21,68.5,24,负,客,3,4,31,19,0.62,11,54.9,1
